ecf-197329-minarea,0.3332854111406609,49.784407390278105,2,0
ecf-197329-maxcls,0.32684212227499215,961.6432090926427,1,2
ecf-197329-base,0.2563979694585662,809.0147186204823,1,1
ecf-197332-minarea,0.39160594267898424,9.69052029232903,2,1
ecf-197332-maxcls,0.396899598217648,511.40487029928323,2,0
ecf-197332-base,0.3146664697017385,235.55641481561415,1,2
ecf-197604-minarea,0.412240888815321,546.4065644556658,1,2
ecf-197604-maxcls,0.42062219658508004,1015.109665664459,1,1
ecf-197604-base,0.33475967091759395,233.7801767564481,4,0
ecf-198012-minarea,0.391080612694399,1154.683522960629,14,2
ecf-198012-maxcls,0.3794353226255753,1082.3061639286877,26,0
ecf-198012-base,0.31724259244250436,1298.321071540688,21,1
ecf-198043-minarea,0.5151350584421737,1903.9620255641544,90,2
ecf-198043-maxcls,0.5539394756888247,312.56213269854055,135,0
ecf-198043-base,0.5199046949354761,606.8799647664988,125,1
ecf-198731-minarea,0.3173323900532462,1754.9582942995712,51,2
ecf-198731-maxcls,0.30061483514165144,1199.5730162715574,57,1
ecf-198731-base,0.25055545192309764,1567.8725647408155,73,0
ecf-199336-minarea,0.3570144302343722,1972.9065360918214,2,1
ecf-199336-maxcls,0.3569893651770448,6727.954461141962,1,2
ecf-199336-base,0.3147390451701354,4407.273710670381,2,0
ecf-199366-minarea,0.3712649282659252,437.308549592139,3,2
ecf-199366-maxcls,0.3656020476160194,924.7491592140125,5,1
ecf-199366-base,0.3032232525540723,920.5741471618346,5,0
ecf-199938-minarea,0.3712753362840337,3654.64675330026,2,0
ecf-199938-maxcls,0.3629437930247269,2386.3343329460076,1,2
ecf-199938-base,0.3085199196440423,327.88546689160285,1,1
ecf-200630-minarea,0.47358769669719264,836.8589305535697,3,2
ecf-200630-maxcls,0.48514467642034925,221.70452683651146,4,1
ecf-200630-base,0.4091698455144609,340.06851980625964,8,0
ecf-205532-minarea,0.3855331682489059,60.41899289565882,2,2
ecf-205532-maxcls,0.3772047498934763,46.67285090294868,2,1
ecf-205532-base,0.32759274090449025,1543.8960418778033,3,0
ecf-206528-minarea,0.43197133630266404,1656.5586448196475,1,2
ecf-206528-maxcls,0.42372563247784095,1643.991812534735,1,1
ecf-206528-base,0.38579970928030327,1194.2735028876748,1,0
ecf-209410-minarea,0.44608013964374466,3361.106983910812,1,2
ecf-209410-maxcls,0.4361500841887473,941.3251041966653,4,0
ecf-209410-base,0.36669602204329665,324.10241683543967,1,1
ecf-211585-minarea,0.49777038098808213,92.83110292958433,3,1
ecf-211585-maxcls,0.5090808605089195,1430.0846443311555,3,0
ecf-211585-base,0.4404447730767695,620.4478908429084,2,2
ecf-216467-minarea,0.42565503254750986,1516.3940111022737,8,2
ecf-216467-maxcls,0.42279728300325553,2049.2014422281877,9,0
ecf-216467-base,0.3405205602048928,3653.210365561119,8,1
ecf-216644-minarea,0.37890032623441977,1675.978106744643,1,2
ecf-216644-maxcls,0.3742371572545663,7.016237803001042,1,1
ecf-216644-base,0.33009357039475057,979.9613710707224,1,0
ecf-217971-minarea,0.42777174260358963,61.83573683945199,1,2
ecf-217971-maxcls,0.46044349482628105,1280.8067058830686,1,1
ecf-217971-base,0.3996678377023327,357.66372061208074,1,0
ecf-218027-minarea,0.4289098573954714,2409.9167017418017,5,1
ecf-218027-maxcls,0.4460960656943253,4226.357826281514,5,0
ecf-218027-base,0.376076438225056,3025.8223018002464,1,2
ecf-218142-minarea,0.4402176123865622,1428.2621352371152,22,0
ecf-218142-maxcls,0.43440039338907566,2678.762252274206,20,1
ecf-218142-base,0.35140001863978726,4065.308334382036,8,2
ecf-218584-minarea,0.2829060402048655,2851.5063084960602,2,1
ecf-218584-maxcls,0.28116044754373415,1681.869608161826,2,0
ecf-218584-base,0.25150460091506116,1990.2366508996822,1,2
ecf-220258-minarea,0.40627915433048,882.0591525097351,12,2
ecf-220258-maxcls,0.4041653487736385,919.5689905175888,18,0
ecf-220258-base,0.3278960968179452,171.2227170828167,17,1
ecf-221139-minarea,0.44279987678424104,272.9677432929029,98,2
ecf-221139-maxcls,0.46391751980978724,1330.4407243343387,126,1
ecf-221139-base,0.4036837618585521,957.0225621043655,146,0
ecf-222253-minarea,0.4310383194280875,124.08505629791948,2,2
ecf-222253-maxcls,0.4229241568027312,640.948965054547,3,1
ecf-222253-base,0.3401276120889216,232.38230738915826,14,0
ecf-222824-minarea,0.40131157878194523,60.91136867444402,1,2
ecf-222824-maxcls,0.4058793154295836,1321.6137867866244,1,1
ecf-222824-base,0.3379612262292684,48.330565003570335,1,0
ecf-222868-minarea,0.429130649944666,381.6316469246795,8,2
ecf-222868-maxcls,0.4189834101301332,491.25867647307376,12,0
ecf-222868-base,0.3503063772068424,425.70070668724304,10,1
ecf-224196-minarea,0.39871851708864486,3309.6074752328623,1,2
ecf-224196-maxcls,0.3829859900008116,2488.3138578737626,1,1
ecf-224196-base,0.32956189780748874,1780.4864236754986,1,0
ecf-227939-minarea,0.362194760197664,553.1202935670956,18,0
ecf-227939-maxcls,0.36491373214439804,1378.6190224334377,15,2
ecf-227939-base,0.30756581280888845,658.1986315431969,16,1
ecf-229921-minarea,0.40841976782727374,1012.0612397013828,1003,1
ecf-229921-maxcls,0.405189590811196,623.0706436148456,1247,0
ecf-229921-base,0.31388666208740224,2358.3475726876163,962,2
ecf-230183-minarea,0.4049593667600489,864.1303595580215,25,1
ecf-230183-maxcls,0.44105761566396756,3184.904766363357,24,2
ecf-230183-base,0.3680291498018379,2414.2568395972858,29,0
ecf-234803-minarea,0.46078800227194516,450.58415446623013,3,0
ecf-234803-maxcls,0.47643661516860153,937.246212322125,1,2
ecf-234803-base,0.3965349150913627,634.3733810607641,1,1
ecf-235930-minarea,0.4013972428487631,2375.3011462318927,1,2
ecf-235930-maxcls,0.4195260045513948,573.7518355550085,1,1
ecf-235930-base,0.33158612078121535,1030.5257413883044,1,0
ecf-236828-minarea,0.5456101873405333,843.5942165987472,2,2
ecf-236828-maxcls,0.6099689452763644,183.66936165182003,3,1
ecf-236828-base,0.5556307265300082,44.75301496721025,3,0
ecf-237169-minarea,0.3539988064045567,323.7286590063338,1,2
ecf-237169-maxcls,0.34269280880640873,2936.771818449807,1,1
ecf-237169-base,0.2838578438357847,5575.0070873546165,1,0
ecf-238970-minarea,0.318114098417379,284.1749781562942,9,1
ecf-238970-maxcls,0.3040587262879989,463.2055784615391,19,0
ecf-238970-base,0.25076433658184105,710.2147916197641,6,2
ecf-238976-minarea,0.3547813523071098,418.5145051692988,17,1
ecf-238976-maxcls,0.3501778333646619,526.8967331552833,11,2
ecf-238976-base,0.2707104809366166,389.6999434442541,19,0
ecf-240926-minarea,0.4209813255578048,1186.1072506951325,3,1
ecf-240926-maxcls,0.4175311815841424,1220.7493636371614,2,2
ecf-240926-base,0.35471655307438693,708.7465908376304,3,0
ecf-244784-minarea,0.47988704329936543,2773.9517556366795,1,2
ecf-244784-maxcls,0.46901368120450665,4685.786359720167,2,1
ecf-244784-base,0.40520261184746903,4189.465226903197,6,0
ecf-244908-minarea,0.48016649776622417,455.2044090109335,36,1
ecf-244908-maxcls,0.5071589885020178,102.5746328034495,19,2
ecf-244908-base,0.39399437079114613,341.98610267850705,63,0
ecf-249240-minarea,0.39235195556907354,1785.2452248984018,59,1
ecf-249240-maxcls,0.3767547310193988,4461.724751774539,28,2
ecf-249240-base,0.3186117809287972,1571.4748658344836,65,0
ecf-255307-minarea,0.5501923924841323,762.095098402326,6,1
ecf-255307-maxcls,0.5792123570575094,108.3874566925294,1,2
ecf-255307-base,0.49088994416352494,299.2199187133853,6,0
ecf-256603-minarea,0.37546975099070123,584.4411083354878,1,2
ecf-256603-maxcls,0.3783696927877018,1077.794599824578,1,1
ecf-256603-base,0.3370532156117929,1555.3147811221027,3,0
ecf-256980-minarea,0.400866028384131,807.0837649572777,32,0
ecf-256980-maxcls,0.3948352728498323,35.16035526074983,27,1
ecf-256980-base,0.32608033057482466,345.03249657174496,11,2
ecf-257017-minarea,0.4191691193636831,129.2532080799836,1,2
ecf-257017-maxcls,0.41590399035329256,683.4131193706954,1,1
ecf-257017-base,0.3445421085789808,37.69434527843592,1,0
ecf-257381-minarea,0.386859327388551,369.6801878015167,9,1
ecf-257381-maxcls,0.38405512254038005,53.51694016174406,7,2
ecf-257381-base,0.3054949090351552,4367.948728134503,18,0
ecf-258916-minarea,0.4322467214742703,184.52485125953442,57,1
ecf-258916-maxcls,0.426350439271643,359.4004839497233,31,2
ecf-258916-base,0.36967055518167646,1594.5055788020195,112,0
ecf-259041-minarea,0.33103916629561253,819.0012280417175,1,2
ecf-259041-maxcls,0.3340945356419326,1306.659149596432,1,1
ecf-259041-base,0.27099225494345724,3227.8048286011767,1,0
ecf-259233-minarea,0.4607410179191861,1654.9687475765056,2,1
ecf-259233-maxcls,0.5044197160300636,1096.0805197798225,2,0
ecf-259233-base,0.4301110894200318,92.03349567936883,1,2
ecf-259286-minarea,0.4230143786205883,7894.209277577177,11,2
ecf-259286-maxcls,0.41788465406984604,7955.831596748992,14,1
ecf-259286-base,0.34883892163054603,3335.8799771788804,32,0
ecf-259389-minarea,0.44535242076813447,3990.7078904499344,2,2
ecf-259389-maxcls,0.4427536407800897,819.6080530232243,11,1
ecf-259389-base,0.35800329393707536,2039.3977692083222,12,0
ecf-266483-minarea,0.29056607337445123,2042.8954010607251,1,2
ecf-266483-maxcls,0.28226980105013305,2134.888581776677,1,1
ecf-266483-base,0.2512446990176235,2324.9791549505535,1,0
ecf-266539-minarea,0.4069796743805028,1703.0807908091285,5,0
ecf-266539-maxcls,0.40347269631990945,2748.55731675147,2,1
ecf-266539-base,0.3539483693833172,3158.3828961421596,1,2
ecf-266595-minarea,0.47869932987294206,1245.4783901112012,5,2
ecf-266595-maxcls,0.48935727640064186,122.52737328894645,7,1
ecf-266595-base,0.400545783426064,209.6448471512179,10,0
ecf-266640-minarea,0.428925339311908,955.9679145976177,53,2
ecf-266640-maxcls,0.43828212026472113,544.6259274153713,111,0
ecf-266640-base,0.356277866703582,237.55116887040714,99,1
ecf-267390-minarea,0.36543078222041026,1054.339980706774,440,1
ecf-267390-maxcls,0.3471341565293336,623.2951081414244,190,2
ecf-267390-base,0.2867910282339547,641.3113481758459,515,0
ecf-269612-minarea,0.4621000838509578,708.8718727411342,4,1
ecf-269612-maxcls,0.4745443280779152,184.8362678045927,4,0
ecf-269612-base,0.3913197986362769,468.1871088446087,3,2
ecf-273151-minarea,0.3990747530716798,597.4760462289156,5,0
ecf-273151-maxcls,0.3957134753649768,1129.0870738225972,4,1
ecf-273151-base,0.3219816287265274,170.3670804702533,2,2
ecf-273819-minarea,0.3853894071351733,1139.342133067219,2,2
ecf-273819-maxcls,0.3839375757455166,363.1858769213703,8,0
ecf-273819-base,0.31888964703335076,441.6249760290287,2,1
ecf-274613-minarea,0.27866811548772197,3379.47309307086,5,1
ecf-274613-maxcls,0.2774270329260762,1624.8848889260512,8,0
ecf-274613-base,0.2389817095374749,817.9227110096388,4,2
ecf-275722-minarea,0.45289104921002243,199.33722444538014,367,1
ecf-275722-maxcls,0.42549287957059667,3986.29342986159,253,2
ecf-275722-base,0.3640323855513489,657.9311375096695,898,0
ecf-277176-minarea,0.40363293823616675,630.8795538338704,236,1
ecf-277176-maxcls,0.39342813161110596,102.52092688502498,125,2
ecf-277176-base,0.3292163778794243,904.6799646407852,284,0
ecf-287666-minarea,0.46665946476820397,2022.712688714527,30,1
ecf-287666-maxcls,0.4612475513014885,1398.1608400321807,21,2
ecf-287666-base,0.3836783701852279,996.2962309984147,48,0
ecf-295335-minarea,0.5169358137797433,672.3527731094586,1,2
ecf-295335-maxcls,0.5640571771051409,130.06448211837136,1,1
ecf-295335-base,0.5410172810854225,369.03203952909666,1,0
ecf-296107-minarea,0.4987004764405998,297.75584747503984,3,0
ecf-296107-maxcls,0.527371030594475,96.16594291460055,1,2
ecf-296107-base,0.46622261851451907,625.0650193276955,1,1
ecf-297807-minarea,0.4722565832365728,237.29805878870832,1,2
ecf-297807-maxcls,0.4789066827894547,2870.89456620064,1,1
ecf-297807-base,0.4146319437277934,981.846523790099,1,0
ecf-302394-minarea,0.4667322700861581,281.17642147718027,2,0
ecf-302394-maxcls,0.47900100359016407,12.710129544710357,1,2
ecf-302394-base,0.4130198239417007,4.57940028094901,1,1
ecf-302420-minarea,0.4423669597330928,412.505453304102,1,2
ecf-302420-maxcls,0.4405368605395336,35.25048345980599,1,1
ecf-302420-base,0.3740934749419617,115.11335892664292,2,0
ecf-303667-minarea,0.45488522673166565,859.3665091732059,5,0
ecf-303667-maxcls,0.47760381228643095,427.43297141394976,4,1
ecf-303667-base,0.3914239676029328,767.1912150036019,1,2
ecf-310643-minarea,0.44454811303346103,1701.4668473138988,1,2
ecf-310643-maxcls,0.4417557504953746,449.4488780176304,1,1
ecf-310643-base,0.3873283335974073,970.3691544599649,1,0
ecf-312324-minarea,0.4728393067945171,24.957905229840815,1,2
ecf-312324-maxcls,0.48770962755532765,818.7379693127648,1,1
ecf-312324-base,0.41636035636593327,409.82395315301966,1,0
ecf-313365-minarea,0.4391150107860193,714.0740608372033,2,2
ecf-313365-maxcls,0.4657573775832212,474.5984764512161,4,1
ecf-313365-base,0.3583339579443469,102.84778559734838,6,0
ecf-314500-minarea,0.4838023148793174,577.6188074105028,2,2
ecf-314500-maxcls,0.487947880504008,1503.9976750633266,6,1
ecf-314500-base,0.3955799078498451,323.57065832476627,7,0
ecf-314560-minarea,0.5011476210635233,609.2407522828894,5,0
ecf-314560-maxcls,0.517359635778009,759.7774969409163,4,2
ecf-314560-base,0.4865919943409438,1558.9945575406475,4,1
ecf-314584-minarea,0.47682586988193587,405.2503419210953,3,1
ecf-314584-maxcls,0.4719619704725859,211.33344029574852,3,0
ecf-314584-base,0.41485231100194175,656.5295600921537,2,2
ecf-314998-minarea,0.46253094798267097,4487.490994386467,1,2
ecf-314998-maxcls,0.449985114419511,2831.2283764668655,1,1
ecf-314998-base,0.3820039006451358,1438.478476270138,1,0
ecf-315970-minarea,0.3318437437841012,3025.213988886323,1,2
ecf-315970-maxcls,0.3284331317919168,1794.3777840338844,1,1
ecf-315970-base,0.31541943492118335,2133.8423733861796,1,0
ecf-316595-minarea,0.5394452036631738,1467.4122179160424,76,0
ecf-316595-maxcls,0.5540376998265636,1443.5893785125227,36,1
ecf-316595-base,0.4742391947048888,507.3232104259539,35,2
ecf-317920-minarea,0.5241841462459049,67.82047945090982,1,2
ecf-317920-maxcls,0.5592197716853443,313.5074792507865,1,1
ecf-317920-base,0.5224685603029464,205.11634759643948,1,0
ecf-317921-minarea,0.5040691204581259,487.09143282144584,3,1
ecf-317921-maxcls,0.5136010524040686,1444.218379202046,3,0
ecf-317921-base,0.3977741022326052,18.294429053560155,2,2
ecf-317925-minarea,0.48092051993096097,857.5448785809274,6,1
ecf-317925-maxcls,0.4855035924193308,744.2397294245118,4,2
ecf-317925-base,0.4109912134882345,449.8646456055076,8,0
ecf-317926-minarea,0.47747103019438747,4.672199533382258,1,2
ecf-317926-maxcls,0.5093372266608353,783.1914484200422,1,1
ecf-317926-base,0.4564513778675831,171.85612032183937,1,0
ecf-317994-minarea,0.5009147232985885,223.73970397476646,3,2
ecf-317994-maxcls,0.5440506438054341,50.867673040583576,3,1
ecf-317994-base,0.46245119023771364,83.75907855395253,3,0
ecf-318086-minarea,0.485929473575578,659.4399193432267,16,2
ecf-318086-maxcls,0.507719415344343,603.7247286619777,16,1
ecf-318086-base,0.41978929079015126,5.55219698071522,46,0
ecf-320081-minarea,0.4303810091980539,1500.3963146667247,7,1
ecf-320081-maxcls,0.43638491323303963,372.3465179092839,11,0
ecf-320081-base,0.36281252122332786,651.3975221429761,1,2
ecf-320175-minarea,0.4004828154669688,1236.872845095282,10,1
ecf-320175-maxcls,0.37594456216737915,291.19495821957247,9,2
ecf-320175-base,0.32466160956285006,795.289445333166,27,0
ecf-321690-minarea,0.3890530331718417,36.71662046862096,1,2
ecf-321690-maxcls,0.385451251141018,2629.956018630766,1,1
ecf-321690-base,0.33250589446201184,192.38155507375862,3,0
ecf-321708-minarea,0.400634444738593,1103.6066156247873,88,0
ecf-321708-maxcls,0.3999226432413197,22.448220376117362,61,1
ecf-321708-base,0.3561414378853989,330.2162647458203,45,2
ecf-324215-minarea,0.43613334183081703,5.852919159728475,18,1
ecf-324215-maxcls,0.4409453663133402,713.0855855220191,15,2
ecf-324215-base,0.387432610946476,63.07745440479467,20,0
ecf-325813-minarea,0.40570316032367565,2126.626700969786,8,2
ecf-325813-maxcls,0.3964466284218369,1293.7740267514555,13,1
ecf-325813-base,0.3232105547382759,875.8352582786093,13,0
ecf-327060-minarea,0.4293627883946864,1294.0962996420358,13,0
ecf-327060-maxcls,0.4149752708728215,1936.1573949661004,9,2
ecf-327060-base,0.36040046731151804,317.85785289783394,11,1
ecf-333137-minarea,0.463518687144842,2247.6702720312514,9,1
ecf-333137-maxcls,0.46079131499240417,193.64373403560134,10,0
ecf-333137-base,0.40613581924242137,1105.2235750189911,6,2
ecf-342352-minarea,0.39772478092709584,356.67589933491774,16,1
ecf-342352-maxcls,0.40203987586422185,606.8909524014105,16,0
ecf-342352-base,0.3102973435210229,257.925108292358,11,2
ecf-342782-minarea,0.4459070755320706,766.5490321461783,2,1
ecf-342782-maxcls,0.4604903053566662,714.4781020579529,1,2
ecf-342782-base,0.40201473142177363,504.51296354908845,3,0
ecf-349550-minarea,0.42970330127879364,131.44080633529296,7,0
ecf-349550-maxcls,0.4250584332144915,179.59549680095262,3,1
ecf-349550-base,0.35595273022305446,16.02183500451177,1,2
ecf-368052-minarea,0.47655565491941,330.96228593571954,1,2
ecf-368052-maxcls,0.4675595641970896,1858.1330395973723,2,0
ecf-368052-base,0.4052524651703655,122.14629881786922,1,1
ecf-371768-minarea,0.4063082766898518,139.5394148477955,4,1
ecf-371768-maxcls,0.42980297721886435,655.5331986413678,5,0
ecf-371768-base,0.3269983163607534,594.7151778521855,2,2
ecf-389230-minarea,0.4308839369039212,859.9467084420877,19,1
ecf-389230-maxcls,0.4359496550386876,927.6750700222328,17,2
ecf-389230-base,0.3698369367995639,1175.4872424255552,26,0
ecf-408450-minarea,0.35872310573363775,594.1602865684225,67,0
ecf-408450-maxcls,0.34409988543820436,108.4408322688003,65,1
ecf-408450-base,0.28768535460514305,267.21922768284963,30,2
ecf-410048-minarea,0.44800838016786554,921.6174218002914,349,2
ecf-410048-maxcls,0.45226185878653524,611.8892723069197,1956,0
ecf-410048-base,0.3816294518067708,633.5676906555274,844,1
ecf-420858-minarea,0.41130342353455757,4.860264959350294,17,1
ecf-420858-maxcls,0.4010298779898526,245.07967006943707,32,0
ecf-420858-base,0.3459334718473044,373.51848019051897,15,2
ecf-461000-minarea,0.41641714136272834,984.5258664437631,1,2
ecf-461000-maxcls,0.42932148760524247,1137.7392902811862,1,1
ecf-461000-base,0.3383458299692522,82.06678558506695,1,0
ecf-90428-minarea,0.3349332060507838,1512.3063708385662,728,0
ecf-90428-maxcls,0.33168660618726986,1402.6382533532692,600,1
ecf-90428-base,0.26096105484750365,534.1030728126688,261,2
ecf-112597-minarea,0.4468380920382323,557.1653916670667,964,0
ecf-112597-maxcls,0.4238092876772519,272.0144335654944,941,1
ecf-112597-base,0.3379520562970345,16.452988974898325,296,2
ecf-183015-minarea,0.3855384823229519,429.99931420277267,1,2
ecf-183015-maxcls,0.3786728746399048,1005.7279992003994,1,1
ecf-183015-base,0.32892674314288556,134.80218746586092,1,0
ecf-192573-minarea,0.3862169639512389,1179.81600506851,11,0
ecf-192573-maxcls,0.3737944192261367,2146.6932872847597,8,1
ecf-192573-base,0.32248802992827,1078.266538243569,5,2
ecf-195737-minarea,0.370780693362728,609.4321659226032,3,2
ecf-195737-maxcls,0.3585618954098302,476.2404678706538,4,0
ecf-195737-base,0.31869057244254184,2039.7371708796952,3,1
ecf-196005-minarea,0.44309628436496945,1833.2455909072992,2,1
ecf-196005-maxcls,0.43572275110260134,187.8210308069751,2,0
ecf-196005-base,0.37064892115131015,1289.4206407646993,1,2
ecf-19733-minarea,0.36916399189007637,40.749949003441344,1,2
ecf-19733-maxcls,0.3616109464389233,409.2575801138742,3,1
ecf-19733-base,0.3269650811666879,459.1623650538448,7,0
ecf-198161-minarea,0.4278855061700941,776.1270625617051,1,2
ecf-198161-maxcls,0.4202217441578151,695.6973798997118,1,1
ecf-198161-base,0.363682609894677,2720.5515512043658,1,0
ecf-198193-minarea,0.37268146671774743,1760.3278446951608,18,1
ecf-198193-maxcls,0.37023550094337004,1978.12262392596,26,0
ecf-198193-base,0.2990834272195106,490.4289755790512,8,2
ecf-199309-minarea,0.36005122449068916,1629.5765192687059,8,0
ecf-199309-maxcls,0.34754605204926925,845.0271257917013,7,1
ecf-199309-base,0.2990879184806223,192.8713936365466,5,2
ecf-202958-minarea,0.40058121941578007,2956.0857482407623,1,2
ecf-202958-maxcls,0.396796092344092,590.4319467409639,1,1
ecf-202958-base,0.3580326444328327,1986.0364894590027,1,0
ecf-207372-minarea,0.437222617516988,127.6082423109967,483,0
ecf-207372-maxcls,0.4497708977879668,964.9898881015542,277,1
ecf-207372-base,0.39610795188904,589.8551717511699,193,2
ecf-207530-minarea,0.3310471351719448,1697.113758339165,5,2
ecf-207530-maxcls,0.32004732512534784,1140.694474651195,10,1
ecf-207530-base,0.2792107715400885,495.2104805025206,11,0
ecf-222865-minarea,0.41418744797657786,1637.900688141786,1,2
ecf-222865-maxcls,0.41121508343065344,2198.5121768678177,1,1
ecf-222865-base,0.338197914562462,52.19970780493176,1,0
ecf-245336-minarea,0.43123639790738383,2782.1240979630425,8,1
ecf-245336-maxcls,0.4370052072304364,1167.9126241575088,6,2
ecf-245336-base,0.3720132676629243,2754.0133851171345,14,0
ecf-247039-minarea,0.3876833393998493,949.2714141088665,1,2
ecf-247039-maxcls,0.3742003134472005,140.58940344395907,1,1
ecf-247039-base,0.3067410485211643,333.227174495668,4,0
ecf-247197-minarea,0.35401030717622045,3580.7296506656567,1,2
ecf-247197-maxcls,0.35278319395009305,3824.8939093849026,1,1
ecf-247197-base,0.291342425120711,3961.8201418157887,1,0
ecf-249061-minarea,0.43042000711357703,461.39516890917923,21,0
ecf-249061-maxcls,0.4298687631681459,298.1297301763144,15,2
ecf-249061-base,0.38351547551020254,533.2802140692919,15,1
ecf-250717-minarea,0.33677949073034386,1054.2407901517265,2,2
ecf-250717-maxcls,0.33278986088682716,6324.116184308847,2,1
ecf-250717-base,0.2850488782348553,4658.695668674529,2,0
ecf-252002-minarea,0.3723077969451197,6623.109840781246,38,2
ecf-252002-maxcls,0.3667795868384114,4959.106617014323,57,1
ecf-252002-base,0.30176179124924374,35.5414700695004,64,0
ecf-259273-minarea,0.4006269012510319,1382.3317987583464,18,1
ecf-259273-maxcls,0.403192984679278,2200.022900338394,16,2
ecf-259273-base,0.35675768070708064,1109.0523058928902,23,0
ecf-263613-minarea,0.36293284837350687,688.7378926558904,2,2
ecf-263613-maxcls,0.3457173884611759,529.676223598706,2,1
ecf-263613-base,0.2915529479944501,651.7780402734325,2,0
ecf-265174-minarea,0.42321907733079717,519.2779730462527,684,0
ecf-265174-maxcls,0.40814563213505384,57.42905422275636,635,1
ecf-265174-base,0.3288070438516285,149.2946009549913,483,2
ecf-271323-minarea,0.4350594016957151,548.2573981352504,97,1
ecf-271323-maxcls,0.4483080447969067,268.4283942365421,59,2
ecf-271323-base,0.378217983987701,173.56736389182242,128,0
ecf-286934-minarea,0.4102541875600453,56.388068710240084,1,2
ecf-286934-maxcls,0.4079706552994447,548.1440389276919,1,1
ecf-286934-base,0.36378666909862883,338.2209300312544,1,0
ecf-288029-minarea,0.4574097412803139,2906.344331941082,89,1
ecf-288029-maxcls,0.4666813673830516,4153.528885574828,90,0
ecf-288029-base,0.40615694811147074,1069.9705157789815,17,2
ecf-292972-minarea,0.41505261306653424,1930.0483126263375,8,2
ecf-292972-maxcls,0.41324438724499096,162.79235222206356,9,1
ecf-292972-base,0.33312679165283543,450.2101331669699,32,0
ecf-294774-minarea,0.37665380276884575,1426.5947623727536,85,0
ecf-294774-maxcls,0.36974360361919417,945.7183833011308,57,1
ecf-294774-base,0.30292535318908986,429.1689103784109,9,2
ecf-302439-minarea,0.5234355627315574,747.6354230361483,12,0
ecf-302439-maxcls,0.5291086562984473,98.07178374300139,9,1
ecf-302439-base,0.46674811633360114,263.53201884729117,4,2
ecf-310114-minarea,0.3617298251625189,271.33722468431347,705,0
ecf-310114-maxcls,0.35409264445552385,490.8246861073854,662,1
ecf-310114-base,0.295256757773577,698.1767226483018,96,2
ecf-321354-minarea,0.4092484060310327,555.3385837231504,3,1
ecf-321354-maxcls,0.3991811693682676,930.8372820894839,7,0
